Nombre real / Agrupacion,Nacimiento,Ocupación,alias,Género(s),Instrumento(s),Período de actividad,Sitio Web,Discografia,Sencillos,Sexo,tipo,titulo_canal,id_canal,fecha,id_video_canal,titulo_video,descripcion,NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,playlistItem,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-11-26T15:51:46.000Z,IBPWzd6PJDI,MICHELLE CORDERO - AMARTE ASI (LIVE FROM THE STUDIO),"Acústico en vivo -- Lanzamiento oficial del CD ""Adrenalina Pop (DELUXE)"" con la participación especial de la banda ""Fx Graciely"" -- Transmitido en vivo por YouTube el 17 de noviembre del 2012 a las 15:00.  Mas información en: http://michellecorderomusic.com  Event by: http://frecordsmusic.com",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-11-26T15:56:41.000Z,sNqsfBuQruA,MICHELLE CORDERO - REALLY LOVE (LIVE FROM THE STUDIO),"Acústico en vivo -- Lanzamiento oficial del CD ""Adrenalina Pop (DELUXE)"" con la participación especial de la banda ""Fx Graciely"" -- Transmitido en vivo por YouTube el 17 de noviembre del 2012 a las 15:00.  Mas información en: http://michellecorderomusic.com  Event by: http://frecordsmusic.com",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,playlistItem,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-11-26T15:51:46.000Z,sNqsfBuQruA,MICHELLE CORDERO - REALLY LOVE (LIVE FROM THE STUDIO),"Acústico en vivo -- Lanzamiento oficial del CD ""Adrenalina Pop (DELUXE)"" con la participación especial de la banda ""Fx Graciely"" -- Transmitido en vivo por YouTube el 17 de noviembre del 2012 a las 15:00.  Mas información en: http://michellecorderomusic.com  Event by: http://frecordsmusic.com",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-11-26T15:56:41.000Z,5gYBmD7cmOA,MICHELLE CORDERO - PORQUE TU (LIVE FROM THE STUDIO),"Acústico en vivo -- Lanzamiento oficial del CD ""Adrenalina Pop (DELUXE)"" con la participación especial de la banda ""Fx Graciely"" -- Transmitido en vivo por YouTube el 17 de noviembre del 2012 a las 15:00.  Mas información en: http://michellecorderomusic.com  Event by: http://frecordsmusic.com",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,playlistItem,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-11-26T15:51:46.000Z,5gYBmD7cmOA,MICHELLE CORDERO - PORQUE TU (LIVE FROM THE STUDIO),"Acústico en vivo -- Lanzamiento oficial del CD ""Adrenalina Pop (DELUXE)"" con la participación especial de la banda ""Fx Graciely"" -- Transmitido en vivo por YouTube el 17 de noviembre del 2012 a las 15:00.  Mas información en: http://michellecorderomusic.com  Event by: http://frecordsmusic.com",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-11-01T18:47:59.000Z,Q-v10xNDcGw,MICHELLE CORDERO - LIVE FROM THE STUDIO (PROMO),"Event Link: http://www.youtube.com/user/MIchelleCorderoTv?v=R9OU_F8nr6g  Add your calendar:  Outlook: http://goo.gl/RY1UY  iCal: http://goo.gl/iXEVX  Concert live via YouTube livestream where Michelle Cordero will play exclusively her new CD ""Adrenaline Pop (DELUXE)"" in a semi-acoustic session in studio. Michelle will be interacting with users of Twitter and video reviews official YouTube channel.  PD: The concert is recommended listening with your favorite headphones. :)  Concierto en vivo vía YouTube livestream en donde Michelle Cordero tocará en exclusiva su nuevo CD ""Adrenalina Pop (DELUXE)"" en una sesión semi-acústica en estudio. Michelle estará interactuando con los usuarios de Twitter y por comentarios en video del canal oficial en YouTube.  PD: Se recomienda escuchar el concierto con tus audifonos preferidos. :)  http://michellecorderomusic.com",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-09-29T23:48:13.000Z,g7PV3Sy-VsA,Adrenalina Pop (DELUXE) Preview (AUDIO),"Un adelanto de los nuevos tracks incluidos en el CD ""Adrenalina Pop (DELUXE)"". espera muy pronto el lanzamiento oficial y muchas sorpresas!  A preview of the new tracks included on the CD ""Adrenaline Pop (DELUXE)"". expected soon officially launch and many surprises!  http://michellecorderomusic.com/",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-08-05T18:36:20.000Z,xZyMzlSsIAA,Michelle Cordero - Interview Adrenalina Pop (DELUXE) 05/08/2012,http://michellecorderomusic.com  Interview Adrenalina Pop (DELUXE),NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-07-05T04:19:14.000Z,MCSb3-fdEsY,MICHELLE CORDERO - CARAMELO (OFFICIAl),MICHELLE CORDERO - CARAMELO (VIDEO OFFICIAl)  Derección: Sebastian Lazo Serrano (VIDEA) Derección de Fotografía y cámaras: José Luis Tapia Fotografía Fija: Diego Toral Producción Musical: Felipe Idrovo (F-records Music)  http://michellecorderomusic.com  © F-records Music 2012,NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,playlistItem,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-07-26T01:36:13.000Z,MCSb3-fdEsY,MICHELLE CORDERO - CARAMELO (OFFICIAl),MICHELLE CORDERO - CARAMELO (VIDEO OFFICIAl)  Derección: Sebastian Lazo Serrano (VIDEA) Derección de Fotografía y cámaras: José Luis Tapia Fotografía Fija: Diego Toral Producción Musical: Felipe Idrovo (F-records Music)  http://michellecorderomusic.com  © F-records Music 2012,NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-06-13T20:30:23.000Z,NbKNLcqQUtY,Michelle Cordero - Vlog #1 - News 13/06/2012,Michelle Cordero - Vlog #1 - News 13/06/2012  http://michellecorderomusic.com/,NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,playlistItem,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-07-26T01:36:13.000Z,NbKNLcqQUtY,Michelle Cordero - Vlog #1 - News 13/06/2012,Michelle Cordero - Vlog #1 - News 13/06/2012  http://michellecorderomusic.com/,NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-04-09T05:11:36.000Z,S6_xLtG6lQw,Whitney Houston - I Will Always Love You (COVER) by: Michelle Cordero,"Cover by: WHITNEY HOUSTON  A tribute to the inspiration that Whitney Houston caused to Michelle Cordero. ""Thanks for make from the music more than a lifestyle. more than a passion.""  RIP WHITNEY HOUSTON -- 1963 - 2012  http://michellecorderomusic.com",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,bulletin,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-05-15T06:31:40.000Z,S6_xLtG6lQw,Whitney Houston - I Will Always Love You (COVER) by: Michelle Cordero,http://frecordsmusic.net/fr-content/logo_big.png,NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,playlistItem,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-04-05T20:56:01.000Z,S6_xLtG6lQw,Whitney Houston - I Will Always Love You (COVER) by: Michelle Cordero,"Cover by: WHITNEY HOUSTON  A tribute to the inspiration that Whitney Houston caused to Michelle Cordero. ""Thanks for make from the music more than a lifestyle. more than a passion.""  RIP WHITNEY HOUSTON -- 1963 - 2012  http://michellecorderomusic.com",NULL
Andrea Michelle Cordero González,Guayaquil. Ecuador,Cantante,Michelle Cordero,Pop,Voz,2008-Presente,http://www.michellecorderomusic.com,NULL,2009 ¡QUÉ BONITA ES LAS VEGAS! - ACARÍCIAME - PORQUE TE QUIERO,Femenino,upload,MIchelleCorderoTv,UCnQse6wRmpArT6zle6MT8CA,2012-03-27T03:42:20.000Z,ZhLqxcblI6I,Michelle Cordero - Coming Caramelo Style,"Sesión fotográfica a cargo de Pablo Carrión & F-records Music.  http://pablocarrion.com  Un adelanto de lo que será el style de ""Caramelo"" (single abril 2012)  Gracias al apoyo de: Videa: Sebastián Laso & Carolina Karster. Marcel Frans. Kiero y Arte Visual.  © F-records Music all rights reserved 2012 http://frecordsmusic.com  http://michellecorderomusic.com",NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1950 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,like,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2014-05-11T03:06:53.000Z,aTo6FOePPRU,Yolanda del Rio Regalo de un Hijo Karaoke Karafun ok,|,NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1951 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2013-11-25T17:54:12.000Z,H9v6nCc8hXA,Julio Jaramillo - Carcajadas,Inolvidable J.J.,NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1952 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2012-04-27T19:51:33.000Z,z6aiQwUhS0s,"Julio Jaramillo - Para ti Madrecita - ""Karaoke Versión""",Un Karaoke especial. para cantarle a nuestra Madre,NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1953 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2012-04-27T16:15:35.000Z,6AjNduLrONE,"Julio Jaramillo - Nuestro Juramento ""Other versión 3""","Otra versión mas de ""Nuestro juramento""",NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1954 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2012-04-27T16:05:11.000Z,suA6Jy5YVi0,"Julio Jaramillo - Nuestro Juramento ""Other versión 2""","Julio Jaramillo - Nuestro juramento ""Other versión 2"". Otra versión de ""Nuestro juramento""",NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1955 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2012-04-27T15:14:48.000Z,iJQywfxciyM,"Julio Jaramillo - Mi muchachita ""other versión""",Julio Jaramillo - Mi muchachita. una versión diferente y como siempre nadie mejor que Julio Jaramillo.,NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1956 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2012-04-26T19:44:26.000Z,NbQNAKLZ6_8,Julio Jaramillo - A pasito lento,Julio Jaramillo - A pasito lento. exelente tema,NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1957 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2012-02-28T05:09:19.000Z,_9xtyyRO9x4,"Julio Jaramillo - Mi Pecado ""Karaoke Version""",Julio Jaramillo - Mi Pecado .Un excelente tema del Ruiseñor de America. en versión Karaoke.,NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1958 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2010-06-15T18:27:42.000Z,oBWuC862eNA,Julio Jaramillo - Salvame,Salvame . un exito mas del Ruiseñor de America . Espero que os Guste Muchos Exitos a Todos los Jaramillistas que estais coleccionando la Musica del Gran J.J.,NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1959 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,like,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2011-09-21T07:59:41.000Z,oBWuC862eNA,Julio Jaramillo - Salvame,Salvame . un exito mas del Ruiseñor de America . Espero que os Guste Muchos Exitos a Todos los Jaramillistas que estais coleccionando la Musica del Gran J.J.,NULL
Julio Alfredo Jaramillo Laurido,Guayaquil. Ecuador,NULL,El Ruiseñor de América - Jota Jota (J. J.),Bolero. Pasillo. Vals,Guitarra y Voz,1960 - 1978,N/D,"1951 Julio Jaramillo Bela Records (Ecuador) 1965 El nuevo estilo de Julio Jaramillo Discos Ónix (Ecuador) 1966 Ritmos venezolanos con el Trío Caracas Discomoda (Venezuela) 1967 Llamándote eternamente Peerless (México) 1968 Sacrificio Discos Ónix (Ecuador) 1970 Ojos que matan Discos Tropical (Colombia) 1970 Julio Jaramillo le canta a Venezuela NOTA 1 Discomoda (Venezuela) 1971 Mis mejores pasillos Discos Ónix (Ecuador) 1972 La voz del pasillo Sonolux (Colombia) 1976 Hombre con ""H"" Discos Ónix (Ecuador) 1990 18 Valses 1990 Los Éxitos del Inmortal Julio Jaramillo MSM Agency. Inc. (Colombia) 1990 18 Boleros MSM Agency. Inc. (Colombia)",NULL,Masculino,upload,007geminis1975,UCjmMWWfb7vKWukZrmRRFHRA,2011-03-05T15:02:53.000Z,WKVp-KaxKmM,Julio Jaramillo - Mi Pecado,"Mi Pecado ""Julio Jaramillo"" ""Lyrics""  De un pecado me acusan pero nadie comprende que el amor verdadero ""vida"" nunca. nunca se vende  No me importa que digan que yo vivo mintiendo aunque tú no lo creas ""vida"" yo te sigo queriendo  La calumnia es cobarde y a mi pecho no alcanza mi consiencia esta limpia lo demas es venganza  Yo tan solo te pido suplicando por verte si un pecado he tenido ""vida"" ese ha sido quererte  La calumnia es cobarde y a mi pecho no alcanza mi consiencia esta limpia lo demas es venganza  Yo tan solo te pido suplicando por verte si un pecado he tenido ""vida"" ese ha sido quererte  Si un pecado he tenido ""vida"" ese ha sido quererte quererte. quererte. quererte.",NULL
